y_m,c_m,alpha_deg,beta_deg,mach_nd,cn_sec_nd,cm_sec_nd,cc_sec_nd
0.0,4.0,6.0,10.0,0.72,1.152781,-0.075938,0.112498
0.0,4.0,6.0,10.0,0.8,1.333333,-0.08,0.131371
0.0,4.0,9.0,-10.0,0.3,1.153113,-0.078304,0.172387
0.0,4.0,9.0,-10.0,0.5,1.270171,-0.081177,0.190698
0.0,4.0,9.0,-10.0,0.65,1.447494,-0.085529,0.218438
0.0,4.0,9.0,-10.0,0.72,1.585074,-0.088906,0.23996
0.0,4.0,9.0,-10.0,0.8,1.833333,-0.095,0.278797
0.0,4.0,9.0,-5.0,0.3,1.153113,-0.078304,0.172387
0.0,4.0,9.0,-5.0,0.5,1.270171,-0.081177,0.190698
0.0,4.0,9.0,-5.0,0.65,1.447494,-0.085529,0.218438
0.0,4.0,9.0,-5.0,0.72,1.585074,-0.088906,0.23996
0.0,4.0,9.0,-5.0,0.8,1.833333,-0.095,0.278797
0.0,4.0,9.0,0.0,0.3,1.153113,-0.078304,0.172387
0.0,4.0,9.0,0.0,0.5,1.270171,-0.081177,0.190698
0.0,4.0,9.0,0.0,0.65,1.447494,-0.085529,0.218438
0.0,4.0,9.0,0.0,0.72,1.585074,-0.088906,0.23996
0.0,4.0,9.0,0.0,0.8,1.833333,-0.095,0.278797
0.0,4.0,9.0,5.0,0.3,1.153113,-0.078304,0.172387
0.0,4.0,9.0,5.0,0.5,1.270171,-0.081177,0.190698
0.0,4.0,9.0,5.0,0.65,1.447494,-0.085529,0.218438
0.0,4.0,9.0,5.0,0.72,1.585074,-0.088906,0.23996
0.0,4.0,9.0,5.0,0.8,1.833333,-0.095,0.278797
0.0,4.0,9.0,10.0,0.3,1.153113,-0.078304,0.172387
0.0,4.0,9.0,10.0,0.5,1.270171,-0.081177,0.190698
0.0,4.0,9.0,10.0,0.65,1.447494,-0.085529,0.218438
0.0,4.0,9.0,10.0,0.72,1.585074,-0.088906,0.23996
0.0,4.0,9.0,10.0,0.8,1.833333,-0.095,0.278797
0.0,4.0,12.0,-10.0,0.3,1.467599,-0.087738,0.297131
0.0,4.0,12.0,-10.0,0.5,1.616581,-0.091569,0.328106
0.0,4.0,12.0,-10.0,0.65,1.842265,-0.097373,0.375028
0.0,4.0,12.0,-10.0,0.72,2.017366,-0.101875,0.411434
0.0,4.0,12.0,-10.0,0.8,2.333333,-0.11,0.477127
0.0,4.0,12.0,-5.0,0.3,1.467599,-0.087738,0.297131
0.0,4.0,12.0,-5.0,0.5,1.616581,-0.091569,0.328106
0.0,4.0,12.0,-5.0,0.65,1.842265,-0.097373,0.375028
0.0,4.0,12.0,-5.0,0.72,2.017366,-0.101875,0.411434
0.0,4.0,12.0,-5.0,0.8,2.333333,-0.11,0.477127
0.0,4.0,12.0,0.0,0.3,1.467599,-0.087738,0.297131
0.0,4.0,12.0,0.0,0.5,1.616581,-0.091569,0.328106
0.0,4.0,12.0,0.0,0.65,1.842265,-0.097373,0.375028
0.0,4.0,12.0,0.0,0.72,2.017366,-0.101875,0.411434
0.0,4.0,12.0,0.0,0.8,2.333333,-0.11,0.477127
0.0,4.0,12.0,5.0,0.3,1.467599,-0.087738,0.297131
0.0,4.0,12.0,5.0,0.5,1.616581,-0.091569,0.328106
0.0,4.0,12.0,5.0,0.65,1.842265,-0.097373,0.375028
0.0,4.0,12.0,5.0,0.72,2.017366,-0.101875,0.411434
0.0,4.0,12.0,5.0,0.8,2.333333,-0.11,0.477127
0.0,4.0,12.0,10.0,0.3,1.467599,-0.087738,0.297131
0.0,4.0,12.0,10.0,0.5,1.616581,-0.091569,0.328106
0.0,4.0,12.0,10.0,0.65,1.842265,-0.097373,0.375028
0.0,4.0,12.0,10.0,0.72,2.017366,-0.101875,0.411434
0.0,4.0,12.0,10.0,0.8,2.333333,-0.11,0.477127
0.0,4.0,15.0,-10.0,0.3,1.782084,-0.097173,0.453237
0.0,4.0,15.0,-10.0,0.5,1.962991,-0.101962,0.500059
0.0,4.0,15.0,-10.0,0.65,2.237036,-0.109216,0.570987
0.0,4.0,15.0,-10.0,0.72,2.449659,-0.114844,0.626018
0.0,4.0,15.0,-10.0,0.8,2.833333,-0.125,0.725321
0.0,4.0,15.0,-5.0,0.3,1.782084,-0.097173,0.453237
0.0,4.0,15.0,-5.0,0.5,1.962991,-0.101962,0.500059
0.0,4.0,15.0,-5.0,0.65,2.237036,-0.109216,0.570987
0.0,4.0,15.0,-5.0,0.72,2.449659,-0.114844,0.626018
0.0,4.0,15.0,-5.0,0.8,2.833333,-0.125,0.725321
0.0,4.0,15.0,0.0,0.3,1.782084,-0.097173,0.453237
0.0,4.0,15.0,0.0,0.5,1.962991,-0.101962,0.500059
0.0,4.0,15.0,0.0,0.65,2.237036,-0.109216,0.570987
0.0,4.0,15.0,0.0,0.72,2.449659,-0.114844,0.626018
0.0,4.0,15.0,0.0,0.8,2.833333,-0.125,0.725321
0.0,4.0,15.0,5.0,0.3,1.782084,-0.097173,0.453237
0.0,4.0,15.0,5.0,0.5,1.962991,-0.101962,0.500059
0.0,4.0,15.0,5.0,0.65,2.237036,-0.109216,0.570987
0.0,4.0,15.0,5.0,0.72,2.449659,-0.114844,0.626018
0.0,4.0,15.0,5.0,0.8,2.833333,-0.125,0.725321
0.0,4.0,15.0,10.0,0.3,1.782084,-0.097173,0.453237
0.0,4.0,15.0,10.0,0.5,1.962991,-0.101962,0.500059
0.0,4.0,15.0,10.0,0.65,2.237036,-0.109216,0.570987
0.0,4.0,15.0,10.0,0.72,2.449659,-0.114844,0.626018
0.0,4.0,15.0,10.0,0.8,2.833333,-0.125,0.725321
1.463,3.722285,-6.0,-10.0,0.3,-0.412327,-0.031131,0.0351
1.463,3.722285,-6.0,-10.0,0.5,-0.454184,-0.029215,0.039475
1.463,3.722285,-6.0,-10.0,0.65,-0.517591,-0.026314,0.046103
1.463,3.722285,-6.0,-10.0,0.72,-0.566786,-0.024062,0.051245
1.463,3.722285,-6.0,-10.0,0.8,-0.655558,-0.02,0.060524
1.463,3.722285,-6.0,-5.0,0.3,-0.412327,-0.031131,0.0351
1.463,3.722285,-6.0,-5.0,0.5,-0.454184,-0.029215,0.039475
1.463,3.722285,-6.0,-5.0,0.65,-0.517591,-0.026314,0.046103
1.463,3.722285,-6.0,-5.0,0.72,-0.566786,-0.024062,0.051245
1.463,3.722285,-6.0,-5.0,0.8,-0.655558,-0.02,0.060524
1.463,3.722285,-6.0,0.0,0.3,-0.412327,-0.031131,0.0351
1.463,3.722285,-6.0,0.0,0.5,-0.454184,-0.029215,0.039475
1.463,3.722285,-6.0,0.0,0.65,-0.517591,-0.026314,0.046103
1.463,3.722285,-6.0,0.0,0.72,-0.566786,-0.024062,0.051245
1.463,3.722285,-6.0,0.0,0.8,-0.655558,-0.02,0.060524
1.463,3.722285,-6.0,5.0,0.3,-0.412327,-0.031131,0.0351
1.463,3.722285,-6.0,5.0,0.5,-0.454184,-0.029215,0.039475
1.463,3.722285,-6.0,5.0,0.65,-0.517591,-0.026314,0.046103
1.463,3.722285,-6.0,5.0,0.72,-0.566786,-0.024062,0.051245
1.463,3.722285,-6.0,5.0,0.8,-0.655558,-0.02,0.060524
1.463,3.722285,-6.0,10.0,0.3,-0.412327,-0.031131,0.0351
1.463,3.722285,-6.0,10.0,0.5,-0.454184,-0.029215,0.039475
1.463,3.722285,-6.0,10.0,0.65,-0.517591,-0.026314,0.046103
1.463,3.722285,-6.0,10.0,0.72,-0.566786,-0.024062,0.051245
1.463,3.722285,-6.0,10.0,0.8,-0.655558,-0.02,0.060524
1.463,3.722285,-3.0,-10.0,0.3,-0.103082,-0.040565,-0.002605
1.463,3.722285,-3.0,-10.0,0.5,-0.113546,-0.039608,-0.002057
1.463,3.722285,-3.0,-10.0,0.65,-0.129398,-0.038157,-0.001228
1.463,3.722285,-3.0,-10.0,0.72,-0.141697,-0.037031,-0.000584
1.463,3.722285,-3.0,-10.0,0.8,-0.16389,-0.035,0.000577
1.463,3.722285,-3.0,-5.0,0.3,-0.103082,-0.040565,-0.002605
1.463,3.722285,-3.0,-5.0,0.5,-0.113546,-0.039608,-0.002057
1.463,3.722285,-3.0,-5.0,0.65,-0.129398,-0.038157,-0.001228
1.463,3.722285,-3.0,-5.0,0.72,-0.141697,-0.037031,-0.000584
1.463,3.722285,-3.0,-5.0,0.8,-0.16389,-0.035,0.000577
1.463,3.722285,-3.0,0.0,0.3,-0.103082,-0.040565,-0.002605
1.463,3.722285,-3.0,0.0,0.5,-0.113546,-0.039608,-0.002057
1.463,3.722285,-3.0,0.0,0.65,-0.129398,-0.038157,-0.001228
1.463,3.722285,-3.0,0.0,0.72,-0.141697,-0.037031,-0.000584
1.463,3.722285,-3.0,0.0,0.8,-0.16389,-0.035,0.000577
1.463,3.722285,-3.0,5.0,0.3,-0.103082,-0.040565,-0.002605
1.463,3.722285,-3.0,5.0,0.5,-0.113546,-0.039608,-0.002057
1.463,3.722285,-3.0,5.0,0.65,-0.129398,-0.038157,-0.001228
1.463,3.722285,-3.0,5.0,0.72,-0.141697,-0.037031,-0.000584
1.463,3.722285,-3.0,5.0,0.8,-0.16389,-0.035,0.000577
1.463,3.722285,-3.0,10.0,0.3,-0.103082,-0.040565,-0.002605
1.463,3.722285,-3.0,10.0,0.5,-0.113546,-0.039608,-0.002057
1.463,3.722285,-3.0,10.0,0.65,-0.129398,-0.038157,-0.001228
1.463,3.722285,-3.0,10.0,0.72,-0.141697,-0.037031,-0.000584
1.463,3.722285,-3.0,10.0,0.8,-0.16389,-0.035,0.000577
1.463,3.722285,0.0,-10.0,0.3,0.206163,-0.05,-0.008
1.463,3.722285,0.0,-10.0,0.5,0.227092,-0.05,-0.008
1.463,3.722285,0.0,-10.0,0.65,0.258795,-0.05,-0.008
1.463,3.722285,0.0,-10.0,0.72,0.283393,-0.05,-0.008
1.463,3.722285,0.0,-10.0,0.8,0.327779,-0.05,-0.008
1.463,3.722285,0.0,-5.0,0.3,0.206163,-0.05,-0.008
1.463,3.722285,0.0,-5.0,0.5,0.227092,-0.05,-0.008
1.463,3.722285,0.0,-5.0,0.65,0.258795,-0.05,-0.008
1.463,3.722285,0.0,-5.0,0.72,0.283393,-0.05,-0.008
1.463,3.722285,0.0,-5.0,0.8,0.327779,-0.05,-0.008
1.463,3.722285,0.0,0.0,0.3,0.206163,-0.05,-0.008
1.463,3.722285,0.0,0.0,0.5,0.227092,-0.05,-0.008
1.463,3.722285,0.0,0.0,0.65,0.258795,-0.05,-0.008
1.463,3.722285,0.0,0.0,0.72,0.283393,-0.05,-0.008
1.463,3.722285,0.0,0.0,0.8,0.327779,-0.05,-0.008
1.463,3.722285,0.0,5.0,0.3,0.206163,-0.05,-0.008
1.463,3.722285,0.0,5.0,0.5,0.227092,-0.05,-0.008
1.463,3.722285,0.0,5.0,0.65,0.258795,-0.05,-0.008
1.463,3.722285,0.0,5.0,0.72,0.283393,-0.05,-0.008
1.463,3.722285,0.0,5.0,0.8,0.327779,-0.05,-0.008
1.463,3.722285,0.0,10.0,0.3,0.206163,-0.05,-0.008
1.463,3.722285,0.0,10.0,0.5,0.227092,-0.05,-0.008
1.463,3.722285,0.0,10.0,0.65,0.258795,-0.05,-0.008
1.463,3.722285,0.0,10.0,0.72,0.283393,-0.05,-0.008
1.463,3.722285,0.0,10.0,0.8,0.327779,-0.05,-0.008
1.463,3.722285,3.0,-10.0,0.3,0.515409,-0.059435,0.018974
1.463,3.722285,3.0,-10.0,0.5,0.56773,-0.060392,0.021713
1.463,3.722285,3.0,-10.0,0.65,0.646988,-0.061843,0.025861
1.463,3.722285,3.0,-10.0,0.72,0.708483,-0.062969,0.029079
1.463,3.722285,3.0,-10.0,0.8,0.819448,-0.065,0.034887
1.463,3.722285,3.0,-5.0,0.3,0.515409,-0.059435,0.018974
1.463,3.722285,3.0,-5.0,0.5,0.56773,-0.060392,0.021713
1.463,3.722285,3.0,-5.0,0.65,0.646988,-0.061843,0.025861
1.463,3.722285,3.0,-5.0,0.72,0.708483,-0.062969,0.029079
1.463,3.722285,3.0,-5.0,0.8,0.819448,-0.065,0.034887
1.463,3.722285,3.0,0.0,0.3,0.515409,-0.059435,0.018974
1.463,3.722285,3.0,0.0,0.5,0.56773,-0.060392,0.021713
1.463,3.722285,3.0,0.0,0.65,0.646988,-0.061843,0.025861
1.463,3.722285,3.0,0.0,0.72,0.708483,-0.062969,0.029079
1.463,3.722285,3.0,0.0,0.8,0.819448,-0.065,0.034887
1.463,3.722285,3.0,5.0,0.3,0.515409,-0.059435,0.018974
1.463,3.722285,3.0,5.0,0.5,0.56773,-0.060392,0.021713
1.463,3.722285,3.0,5.0,0.65,0.646988,-0.061843,0.025861
1.463,3.722285,3.0,5.0,0.72,0.708483,-0.062969,0.029079
1.463,3.722285,3.0,5.0,0.8,0.819448,-0.065,0.034887
1.463,3.722285,3.0,10.0,0.3,0.515409,-0.059435,0.018974
1.463,3.722285,3.0,10.0,0.5,0.56773,-0.060392,0.021713
1.463,3.722285,3.0,10.0,0.65,0.646988,-0.061843,0.025861
1.463,3.722285,3.0,10.0,0.72,0.708483,-0.062969,0.029079
1.463,3.722285,3.0,10.0,0.8,0.819448,-0.065,0.034887
1.463,3.722285,6.0,-10.0,0.3,0.824654,-0.068869,0.0782
1.463,3.722285,6.0,-10.0,0.5,0.908368,-0.070785,0.08695
1.463,3.722285,6.0,-10.0,0.65,1.035181,-0.073686,0.100206
1.463,3.722285,6.0,-10.0,0.72,1.133572,-0.075938,0.110491
1.463,3.722285,6.0,-10.0,0.8,1.311116,-0.08,0.129049
1.463,3.722285,6.0,-5.0,0.3,0.824654,-0.068869,0.0782
1.463,3.722285,6.0,-5.0,0.5,0.908368,-0.070785,0.08695
1.463,3.722285,6.0,-5.0,0.65,1.035181,-0.073686,0.100206
1.463,3.722285,6.0,-5.0,0.72,1.133572,-0.075938,0.110491
1.463,3.722285,6.0,-5.0,0.8,1.311116,-0.08,0.129049
1.463,3.722285,6.0,0.0,0.3,0.824654,-0.068869,0.0782
1.463,3.722285,6.0,0.0,0.5,0.908368,-0.070785,0.08695
1.463,3.722285,6.0,0.0,0.65,1.035181,-0.073686,0.100206
1.463,3.722285,6.0,0.0,0.72,1.133572,-0.075938,0.110491
1.463,3.722285,6.0,0.0,0.8,1.311116,-0.08,0.129049
1.463,3.722285,6.0,5.0,0.3,0.824654,-0.068869,0.0782
1.463,3.722285,6.0,5.0,0.5,0.908368,-0.070785,0.08695
1.463,3.722285,6.0,5.0,0.65,1.035181,-0.073686,0.100206
1.463,3.722285,6.0,5.0,0.72,1.133572,-0.075938,0.110491
1.463,3.722285,6.0,5.0,0.8,1.311116,-0.08,0.129049
1.463,3.722285,6.0,10.0,0.3,0.824654,-0.068869,0.0782
1.463,3.722285,6.0,10.0,0.5,0.908368,-0.070785,0.08695
1.463,3.722285,6.0,10.0,0.65,1.035181,-0.073686,0.100206
1.463,3.722285,6.0,10.0,0.72,1.133572,-0.075938,0.110491
1.463,3.722285,6.0,10.0,0.8,1.311116,-0.08,0.129049
1.463,3.722285,9.0,-10.0,0.3,1.133899,-0.078304,0.169381
1.463,3.722285,9.0,-10.0,0.5,1.249006,-0.081177,0.187388
1.463,3.722285,9.0,-10.0,0.65,1.423374,-0.085529,0.214665
1.463,3.722285,9.0,-10.0,0.72,1.558662,-0.088906,0.235828
1.463,3.722285,9.0,-10.0,0.8,1.802785,-0.095,0.274018
1.463,3.722285,9.0,-5.0,0.3,1.133899,-0.078304,0.169381
1.463,3.722285,9.0,-5.0,0.5,1.249006,-0.081177,0.187388
1.463,3.722285,9.0,-5.0,0.65,1.423374,-0.085529,0.214665
1.463,3.722285,9.0,-5.0,0.72,1.558662,-0.088906,0.235828
1.463,3.722285,9.0,-5.0,0.8,1.802785,-0.095,0.274018
1.463,3.722285,9.0,0.0,0.3,1.133899,-0.078304,0.169381
1.463,3.722285,9.0,0.0,0.5,1.249006,-0.081177,0.187388
1.463,3.722285,9.0,0.0,0.65,1.423374,-0.085529,0.214665
1.463,3.722285,9.0,0.0,0.72,1.558662,-0.088906,0.235828
1.463,3.722285,9.0,0.0,0.8,1.802785,-0.095,0.274018
1.463,3.722285,9.0,5.0,0.3,1.133899,-0.078304,0.169381
1.463,3.722285,9.0,5.0,0.5,1.249006,-0.081177,0.187388
1.463,3.722285,9.0,5.0,0.65,1.423374,-0.085529,0.214665
1.463,3.722285,9.0,5.0,0.72,1.558662,-0.088906,0.235828
1.463,3.722285,9.0,5.0,0.8,1.802785,-0.095,0.274018
1.463,3.722285,9.0,10.0,0.3,1.133899,-0.078304,0.169381
1.463,3.722285,9.0,10.0,0.5,1.249006,-0.081177,0.187388
1.463,3.722285,9.0,10.0,0.65,1.423374,-0.085529,0.214665
1.463,3.722285,9.0,10.0,0.72,1.558662,-0.088906,0.235828
1.463,3.722285,9.0,10.0,0.8,1.802785,-0.095,0.274018
1.463,3.722285,12.0,-10.0,0.3,1.443144,-0.087738,0.292047
1.463,3.722285,12.0,-10.0,0.5,1.589644,-0.091569,0.322506
1.463,3.722285,12.0,-10.0,0.65,1.811567,-0.097373,0.368646
1.463,3.722285,12.0,-10.0,0.72,1.983751,-0.101875,0.404445
1.463,3.722285,12.0,-10.0,0.8,2.294453,-0.11,0.469044
1.463,3.722285,12.0,-5.0,0.3,1.443144,-0.087738,0.292047
1.463,3.722285,12.0,-5.0,0.5,1.589644,-0.091569,0.322506
1.463,3.722285,12.0,-5.0,0.65,1.811567,-0.097373,0.368646
1.463,3.722285,12.0,-5.0,0.72,1.983751,-0.101875,0.404445
1.463,3.722285,12.0,-5.0,0.8,2.294453,-0.11,0.469044
1.463,3.722285,12.0,0.0,0.3,1.443144,-0.087738,0.292047
1.463,3.722285,12.0,0.0,0.5,1.589644,-0.091569,0.322506
1.463,3.722285,12.0,0.0,0.65,1.811567,-0.097373,0.368646
1.463,3.722285,12.0,0.0,0.72,1.983751,-0.101875,0.404445
1.463,3.722285,12.0,0.0,0.8,2.294453,-0.11,0.469044
1.463,3.722285,12.0,5.0,0.3,1.443144,-0.087738,0.292047
1.463,3.722285,12.0,5.0,0.5,1.589644,-0.091569,0.322506
1.463,3.722285,12.0,5.0,0.65,1.811567,-0.097373,0.368646
1.463,3.722285,12.0,5.0,0.72,1.983751,-0.101875,0.404445
1.463,3.722285,12.0,5.0,0.8,2.294453,-0.11,0.469044
1.463,3.722285,12.0,10.0,0.3,1.443144,-0.087738,0.292047
1.463,3.722285,12.0,10.0,0.5,1.589644,-0.091569,0.322506
1.463,3.722285,12.0,10.0,0.65,1.811567,-0.097373,0.368646
1.463,3.722285,12.0,10.0,0.72,1.983751,-0.101875,0.404445
1.463,3.722285,12.0,10.0,0.8,2.294453,-0.11,0.469044
1.463,3.722285,15.0,-10.0,0.3,1.75239,-0.097173,0.445552
1.463,3.722285,15.0,-10.0,0.5,1.930282,-0.101962,0.491594
1.463,3.722285,15.0,-10.0,0.65,2.19976,-0.109216,0.56134
1.463,3.722285,15.0,-10.0,0.72,2.408841,-0.114844,0.615454
1.463,3.722285,15.0,-10.0,0.8,2.786122,-0.125,0.713101
1.463,3.722285,15.0,-5.0,0.3,1.75239,-0.097173,0.445552
1.463,3.722285,15.0,-5.0,0.5,1.930282,-0.101962,0.491594
1.463,3.722285,15.0,-5.0,0.65,2.19976,-0.109216,0.56134
1.463,3.722285,15.0,-5.0,0.72,2.408841,-0.114844,0.615454
1.463,3.722285,15.0,-5.0,0.8,2.786122,-0.125,0.713101
1.463,3.722285,15.0,0.0,0.3,1.75239,-0.097173,0.445552
1.463,3.722285,15.0,0.0,0.5,1.930282,-0.101962,0.491594
1.463,3.722285,15.0,0.0,0.65,2.19976,-0.109216,0.56134
1.463,3.722285,15.0,0.0,0.72,2.408841,-0.114844,0.615454
1.463,3.722285,15.0,0.0,0.8,2.786122,-0.125,0.713101
1.463,3.722285,15.0,5.0,0.3,1.75239,-0.097173,0.445552
1.463,3.722285,15.0,5.0,0.5,1.930282,-0.101962,0.491594
1.463,3.722285,15.0,5.0,0.65,2.19976,-0.109216,0.56134
1.463,3.722285,15.0,5.0,0.72,2.408841,-0.114844,0.615454
1.463,3.722285,15.0,5.0,0.8,2.786122,-0.125,0.713101
1.463,3.722285,15.0,10.0,0.3,1.75239,-0.097173,0.445552
1.463,3.722285,15.0,10.0,0.5,1.930282,-0.101962,0.491594
1.463,3.722285,15.0,10.0,0.65,2.19976,-0.109216,0.56134
1.463,3.722285,15.0,10.0,0.72,2.408841,-0.114844,0.615454
1.463,3.722285,15.0,10.0,0.8,2.786122,-0.125,0.713101
2.927,3.444381,-6.0,-10.0,0.3,-0.405335,-0.031131,0.034369
2.927,3.444381,-6.0,-10.0,0.5,-0.446482,-0.029215,0.03867
2.927,3.444381,-6.0,-10.0,0.65,-0.508814,-0.026314,0.045186
2.927,3.444381,-6.0,-10.0,0.72,-0.557175,-0.024062,0.050241
2.927,3.444381,-6.0,-10.0,0.8,-0.644442,-0.02,0.059363
2.927,3.444381,-6.0,-5.0,0.3,-0.405335,-0.031131,0.034369
2.927,3.444381,-6.0,-5.0,0.5,-0.446482,-0.029215,0.03867
2.927,3.444381,-6.0,-5.0,0.65,-0.508814,-0.026314,0.045186
2.927,3.444381,-6.0,-5.0,0.72,-0.557175,-0.024062,0.050241
2.927,3.444381,-6.0,-5.0,0.8,-0.644442,-0.02,0.059363
2.927,3.444381,-6.0,0.0,0.3,-0.405335,-0.031131,0.034369
2.927,3.444381,-6.0,0.0,0.5,-0.446482,-0.029215,0.03867
2.927,3.444381,-6.0,0.0,0.65,-0.508814,-0.026314,0.045186
2.927,3.444381,-6.0,0.0,0.72,-0.557175,-0.024062,0.050241
2.927,3.444381,-6.0,0.0,0.8,-0.644442,-0.02,0.059363
2.927,3.444381,-6.0,5.0,0.3,-0.405335,-0.031131,0.034369
2.927,3.444381,-6.0,5.0,0.5,-0.446482,-0.029215,0.03867
2.927,3.444381,-6.0,5.0,0.65,-0.508814,-0.026314,0.045186
2.927,3.444381,-6.0,5.0,0.72,-0.557175,-0.024062,0.050241
2.927,3.444381,-6.0,5.0,0.8,-0.644442,-0.02,0.059363
2.927,3.444381,-6.0,10.0,0.3,-0.405335,-0.031131,0.034369
2.927,3.444381,-6.0,10.0,0.5,-0.446482,-0.029215,0.03867
2.927,3.444381,-6.0,10.0,0.65,-0.508814,-0.026314,0.045186
2.927,3.444381,-6.0,10.0,0.72,-0.557175,-0.024062,0.050241
2.927,3.444381,-6.0,10.0,0.8,-0.644442,-0.02,0.059363
2.927,3.444381,-3.0,-10.0,0.3,-0.101334,-0.040565,-0.002697
2.927,3.444381,-3.0,-10.0,0.5,-0.111621,-0.039608,-0.002158
2.927,3.444381,-3.0,-10.0,0.65,-0.127203,-0.038157,-0.001343
2.927,3.444381,-3.0,-10.0,0.72,-0.139294,-0.037031,-0.00071
2.927,3.444381,-3.0,-10.0,0.8,-0.16111,-0.035,0.000432
2.927,3.444381,-3.0,-5.0,0.3,-0.101334,-0.040565,-0.002697
2.927,3.444381,-3.0,-5.0,0.5,-0.111621,-0.039608,-0.002158
2.927,3.444381,-3.0,-5.0,0.65,-0.127203,-0.038157,-0.001343
2.927,3.444381,-3.0,-5.0,0.72,-0.139294,-0.037031,-0.00071
2.927,3.444381,-3.0,-5.0,0.8,-0.16111,-0.035,0.000432
2.927,3.444381,-3.0,0.0,0.3,-0.101334,-0.040565,-0.002697
2.927,3.444381,-3.0,0.0,0.5,-0.111621,-0.039608,-0.002158
2.927,3.444381,-3.0,0.0,0.65,-0.127203,-0.038157,-0.001343
2.927,3.444381,-3.0,0.0,0.72,-0.139294,-0.037031,-0.00071
2.927,3.444381,-3.0,0.0,0.8,-0.16111,-0.035,0.000432
2.927,3.444381,-3.0,5.0,0.3,-0.101334,-0.040565,-0.002697
2.927,3.444381,-3.0,5.0,0.5,-0.111621,-0.039608,-0.002158
2.927,3.444381,-3.0,5.0,0.65,-0.127203,-0.038157,-0.001343
2.927,3.444381,-3.0,5.0,0.72,-0.139294,-0.037031,-0.00071
2.927,3.444381,-3.0,5.0,0.8,-0.16111,-0.035,0.000432
2.927,3.444381,-3.0,10.0,0.3,-0.101334,-0.040565,-0.002697
2.927,3.444381,-3.0,10.0,0.5,-0.111621,-0.039608,-0.002158
2.927,3.444381,-3.0,10.0,0.65,-0.127203,-0.038157,-0.001343
2.927,3.444381,-3.0,10.0,0.72,-0.139294,-0.037031,-0.00071
2.927,3.444381,-3.0,10.0,0.8,-0.16111,-0.035,0.000432
2.927,3.444381,0.0,-10.0,0.3,0.202668,-0.05,-0.008
2.927,3.444381,0.0,-10.0,0.5,0.223241,-0.05,-0.008
2.927,3.444381,0.0,-10.0,0.65,0.254407,-0.05,-0.008
2.927,3.444381,0.0,-10.0,0.72,0.278588,-0.05,-0.008
2.927,3.444381,0.0,-10.0,0.8,0.322221,-0.05,-0.008
2.927,3.444381,0.0,-5.0,0.3,0.202668,-0.05,-0.008
2.927,3.444381,0.0,-5.0,0.5,0.223241,-0.05,-0.008
2.927,3.444381,0.0,-5.0,0.65,0.254407,-0.05,-0.008
2.927,3.444381,0.0,-5.0,0.72,0.278588,-0.05,-0.008
2.927,3.444381,0.0,-5.0,0.8,0.322221,-0.05,-0.008
2.927,3.444381,0.0,0.0,0.3,0.202668,-0.05,-0.008
2.927,3.444381,0.0,0.0,0.5,0.223241,-0.05,-0.008
2.927,3.444381,0.0,0.0,0.65,0.254407,-0.05,-0.008
2.927,3.444381,0.0,0.0,0.72,0.278588,-0.05,-0.008
2.927,3.444381,0.0,0.0,0.8,0.322221,-0.05,-0.008
2.927,3.444381,0.0,5.0,0.3,0.202668,-0.05,-0.008
2.927,3.444381,0.0,5.0,0.5,0.223241,-0.05,-0.008
2.927,3.444381,0.0,5.0,0.65,0.254407,-0.05,-0.008
2.927,3.444381,0.0,5.0,0.72,0.278588,-0.05,-0.008
2.927,3.444381,0.0,5.0,0.8,0.322221,-0.05,-0.008
2.927,3.444381,0.0,10.0,0.3,0.202668,-0.05,-0.008
2.927,3.444381,0.0,10.0,0.5,0.223241,-0.05,-0.008
2.927,3.444381,0.0,10.0,0.65,0.254407,-0.05,-0.008
2.927,3.444381,0.0,10.0,0.72,0.278588,-0.05,-0.008
2.927,3.444381,0.0,10.0,0.8,0.322221,-0.05,-0.008
2.927,3.444381,3.0,-10.0,0.3,0.506669,-0.059435,0.018517
2.927,3.444381,3.0,-10.0,0.5,0.558103,-0.060392,0.021209
2.927,3.444381,3.0,-10.0,0.65,0.636017,-0.061843,0.025287
2.927,3.444381,3.0,-10.0,0.72,0.696469,-0.062969,0.02845
2.927,3.444381,3.0,-10.0,0.8,0.805552,-0.065,0.034159
2.927,3.444381,3.0,-5.0,0.3,0.506669,-0.059435,0.018517
2.927,3.444381,3.0,-5.0,0.5,0.558103,-0.060392,0.021209
2.927,3.444381,3.0,-5.0,0.65,0.636017,-0.061843,0.025287
2.927,3.444381,3.0,-5.0,0.72,0.696469,-0.062969,0.02845
2.927,3.444381,3.0,-5.0,0.8,0.805552,-0.065,0.034159
2.927,3.444381,3.0,0.0,0.3,0.506669,-0.059435,0.018517
2.927,3.444381,3.0,0.0,0.5,0.558103,-0.060392,0.021209
2.927,3.444381,3.0,0.0,0.65,0.636017,-0.061843,0.025287
2.927,3.444381,3.0,0.0,0.72,0.696469,-0.062969,0.02845
2.927,3.444381,3.0,0.0,0.8,0.805552,-0.065,0.034159
2.927,3.444381,3.0,5.0,0.3,0.506669,-0.059435,0.018517
2.927,3.444381,3.0,5.0,0.5,0.558103,-0.060392,0.021209
2.927,3.444381,3.0,5.0,0.65,0.636017,-0.061843,0.025287
2.927,3.444381,3.0,5.0,0.72,0.696469,-0.062969,0.02845
