y_m,c_m,alpha_deg,beta_deg,mach_nd,cn_sec_nd,cm_sec_nd,cc_sec_nd
12.0,3.5,-6.0,10.0,0.3,-0.09,-0.005,0.0
12.0,3.5,-6.0,10.0,0.5,-0.09,-0.005,0.0
12.0,3.5,-6.0,10.0,0.65,-0.09,-0.005,0.0
12.0,3.5,-6.0,10.0,0.72,-0.09,-0.005,0.0
12.0,3.5,-6.0,10.0,0.8,-0.09,-0.005,0.0
12.0,3.5,-3.0,-10.0,0.3,-0.045,-0.005,0.0
12.0,3.5,-3.0,-10.0,0.5,-0.045,-0.005,0.0
12.0,3.5,-3.0,-10.0,0.65,-0.045,-0.005,0.0
12.0,3.5,-3.0,-10.0,0.72,-0.045,-0.005,0.0
12.0,3.5,-3.0,-10.0,0.8,-0.045,-0.005,0.0
12.0,3.5,-3.0,-5.0,0.3,-0.045,-0.005,0.0
12.0,3.5,-3.0,-5.0,0.5,-0.045,-0.005,0.0
12.0,3.5,-3.0,-5.0,0.65,-0.045,-0.005,0.0
12.0,3.5,-3.0,-5.0,0.72,-0.045,-0.005,0.0
12.0,3.5,-3.0,-5.0,0.8,-0.045,-0.005,0.0
12.0,3.5,-3.0,0.0,0.3,-0.045,-0.005,0.0
12.0,3.5,-3.0,0.0,0.5,-0.045,-0.005,0.0
12.0,3.5,-3.0,0.0,0.65,-0.045,-0.005,0.0
12.0,3.5,-3.0,0.0,0.72,-0.045,-0.005,0.0
12.0,3.5,-3.0,0.0,0.8,-0.045,-0.005,0.0
12.0,3.5,-3.0,5.0,0.3,-0.045,-0.005,0.0
12.0,3.5,-3.0,5.0,0.5,-0.045,-0.005,0.0
12.0,3.5,-3.0,5.0,0.65,-0.045,-0.005,0.0
12.0,3.5,-3.0,5.0,0.72,-0.045,-0.005,0.0
12.0,3.5,-3.0,5.0,0.8,-0.045,-0.005,0.0
12.0,3.5,-3.0,10.0,0.3,-0.045,-0.005,0.0
12.0,3.5,-3.0,10.0,0.5,-0.045,-0.005,0.0
12.0,3.5,-3.0,10.0,0.65,-0.045,-0.005,0.0
12.0,3.5,-3.0,10.0,0.72,-0.045,-0.005,0.0
12.0,3.5,-3.0,10.0,0.8,-0.045,-0.005,0.0
12.0,3.5,0.0,-10.0,0.3,0.0,-0.005,0.0
12.0,3.5,0.0,-10.0,0.5,0.0,-0.005,0.0
12.0,3.5,0.0,-10.0,0.65,0.0,-0.005,0.0
12.0,3.5,0.0,-10.0,0.72,0.0,-0.005,0.0
12.0,3.5,0.0,-10.0,0.8,0.0,-0.005,0.0
12.0,3.5,0.0,-5.0,0.3,0.0,-0.005,0.0
12.0,3.5,0.0,-5.0,0.5,0.0,-0.005,0.0
12.0,3.5,0.0,-5.0,0.65,0.0,-0.005,0.0
12.0,3.5,0.0,-5.0,0.72,0.0,-0.005,0.0
12.0,3.5,0.0,-5.0,0.8,0.0,-0.005,0.0
12.0,3.5,0.0,0.0,0.3,0.0,-0.005,0.0
12.0,3.5,0.0,0.0,0.5,0.0,-0.005,0.0
12.0,3.5,0.0,0.0,0.65,0.0,-0.005,0.0
12.0,3.5,0.0,0.0,0.72,0.0,-0.005,0.0
12.0,3.5,0.0,0.0,0.8,0.0,-0.005,0.0
12.0,3.5,0.0,5.0,0.3,0.0,-0.005,0.0
12.0,3.5,0.0,5.0,0.5,0.0,-0.005,0.0
12.0,3.5,0.0,5.0,0.65,0.0,-0.005,0.0
12.0,3.5,0.0,5.0,0.72,0.0,-0.005,0.0
12.0,3.5,0.0,5.0,0.8,0.0,-0.005,0.0
12.0,3.5,0.0,10.0,0.3,0.0,-0.005,0.0
12.0,3.5,0.0,10.0,0.5,0.0,-0.005,0.0
12.0,3.5,0.0,10.0,0.65,0.0,-0.005,0.0
12.0,3.5,0.0,10.0,0.72,0.0,-0.005,0.0
12.0,3.5,0.0,10.0,0.8,0.0,-0.005,0.0
12.0,3.5,3.0,-10.0,0.3,0.045,-0.005,0.0
12.0,3.5,3.0,-10.0,0.5,0.045,-0.005,0.0
12.0,3.5,3.0,-10.0,0.65,0.045,-0.005,0.0
12.0,3.5,3.0,-10.0,0.72,0.045,-0.005,0.0
12.0,3.5,3.0,-10.0,0.8,0.045,-0.005,0.0
12.0,3.5,3.0,-5.0,0.3,0.045,-0.005,0.0
12.0,3.5,3.0,-5.0,0.5,0.045,-0.005,0.0
12.0,3.5,3.0,-5.0,0.65,0.045,-0.005,0.0
12.0,3.5,3.0,-5.0,0.72,0.045,-0.005,0.0
12.0,3.5,3.0,-5.0,0.8,0.045,-0.005,0.0
12.0,3.5,3.0,0.0,0.3,0.045,-0.005,0.0
12.0,3.5,3.0,0.0,0.5,0.045,-0.005,0.0
12.0,3.5,3.0,0.0,0.65,0.045,-0.005,0.0
12.0,3.5,3.0,0.0,0.72,0.045,-0.005,0.0
12.0,3.5,3.0,0.0,0.8,0.045,-0.005,0.0
12.0,3.5,3.0,5.0,0.3,0.045,-0.005,0.0
12.0,3.5,3.0,5.0,0.5,0.045,-0.005,0.0
12.0,3.5,3.0,5.0,0.65,0.045,-0.005,0.0
12.0,3.5,3.0,5.0,0.72,0.045,-0.005,0.0
12.0,3.5,3.0,5.0,0.8,0.045,-0.005,0.0
12.0,3.5,3.0,10.0,0.3,0.045,-0.005,0.0
12.0,3.5,3.0,10.0,0.5,0.045,-0.005,0.0
12.0,3.5,3.0,10.0,0.65,0.045,-0.005,0.0
12.0,3.5,3.0,10.0,0.72,0.045,-0.005,0.0
12.0,3.5,3.0,10.0,0.8,0.045,-0.005,0.0
12.0,3.5,6.0,-10.0,0.3,0.09,-0.005,0.0
12.0,3.5,6.0,-10.0,0.5,0.09,-0.005,0.0
12.0,3.5,6.0,-10.0,0.65,0.09,-0.005,0.0
12.0,3.5,6.0,-10.0,0.72,0.09,-0.005,0.0
12.0,3.5,6.0,-10.0,0.8,0.09,-0.005,0.0
12.0,3.5,6.0,-5.0,0.3,0.09,-0.005,0.0
12.0,3.5,6.0,-5.0,0.5,0.09,-0.005,0.0
12.0,3.5,6.0,-5.0,0.65,0.09,-0.005,0.0
12.0,3.5,6.0,-5.0,0.72,0.09,-0.005,0.0
12.0,3.5,6.0,-5.0,0.8,0.09,-0.005,0.0
12.0,3.5,6.0,0.0,0.3,0.09,-0.005,0.0
12.0,3.5,6.0,0.0,0.5,0.09,-0.005,0.0
12.0,3.5,6.0,0.0,0.65,0.09,-0.005,0.0
12.0,3.5,6.0,0.0,0.72,0.09,-0.005,0.0
12.0,3.5,6.0,0.0,0.8,0.09,-0.005,0.0
12.0,3.5,6.0,5.0,0.3,0.09,-0.005,0.0
12.0,3.5,6.0,5.0,0.5,0.09,-0.005,0.0
12.0,3.5,6.0,5.0,0.65,0.09,-0.005,0.0
12.0,3.5,6.0,5.0,0.72,0.09,-0.005,0.0
12.0,3.5,6.0,5.0,0.8,0.09,-0.005,0.0
12.0,3.5,6.0,10.0,0.3,0.09,-0.005,0.0
12.0,3.5,6.0,10.0,0.5,0.09,-0.005,0.0
12.0,3.5,6.0,10.0,0.65,0.09,-0.005,0.0
12.0,3.5,6.0,10.0,0.72,0.09,-0.005,0.0
12.0,3.5,6.0,10.0,0.8,0.09,-0.005,0.0
12.0,3.5,9.0,-10.0,0.3,0.135,-0.005,0.0
12.0,3.5,9.0,-10.0,0.5,0.135,-0.005,0.0
12.0,3.5,9.0,-10.0,0.65,0.135,-0.005,0.0
12.0,3.5,9.0,-10.0,0.72,0.135,-0.005,0.0
12.0,3.5,9.0,-10.0,0.8,0.135,-0.005,0.0
12.0,3.5,9.0,-5.0,0.3,0.135,-0.005,0.0
12.0,3.5,9.0,-5.0,0.5,0.135,-0.005,0.0
12.0,3.5,9.0,-5.0,0.65,0.135,-0.005,0.0
12.0,3.5,9.0,-5.0,0.72,0.135,-0.005,0.0
12.0,3.5,9.0,-5.0,0.8,0.135,-0.005,0.0
12.0,3.5,9.0,0.0,0.3,0.135,-0.005,0.0
12.0,3.5,9.0,0.0,0.5,0.135,-0.005,0.0
12.0,3.5,9.0,0.0,0.65,0.135,-0.005,0.0
12.0,3.5,9.0,0.0,0.72,0.135,-0.005,0.0
12.0,3.5,9.0,0.0,0.8,0.135,-0.005,0.0
12.0,3.5,9.0,5.0,0.3,0.135,-0.005,0.0
12.0,3.5,9.0,5.0,0.5,0.135,-0.005,0.0
12.0,3.5,9.0,5.0,0.65,0.135,-0.005,0.0
12.0,3.5,9.0,5.0,0.72,0.135,-0.005,0.0
12.0,3.5,9.0,5.0,0.8,0.135,-0.005,0.0
12.0,3.5,9.0,10.0,0.3,0.135,-0.005,0.0
12.0,3.5,9.0,10.0,0.5,0.135,-0.005,0.0
12.0,3.5,9.0,10.0,0.65,0.135,-0.005,0.0
12.0,3.5,9.0,10.0,0.72,0.135,-0.005,0.0
12.0,3.5,9.0,10.0,0.8,0.135,-0.005,0.0
12.0,3.5,12.0,-10.0,0.3,0.18,-0.005,0.0
12.0,3.5,12.0,-10.0,0.5,0.18,-0.005,0.0
12.0,3.5,12.0,-10.0,0.65,0.18,-0.005,0.0
12.0,3.5,12.0,-10.0,0.72,0.18,-0.005,0.0
12.0,3.5,12.0,-10.0,0.8,0.18,-0.005,0.0
12.0,3.5,12.0,-5.0,0.3,0.18,-0.005,0.0
12.0,3.5,12.0,-5.0,0.5,0.18,-0.005,0.0
12.0,3.5,12.0,-5.0,0.65,0.18,-0.005,0.0
12.0,3.5,12.0,-5.0,0.72,0.18,-0.005,0.0
12.0,3.5,12.0,-5.0,0.8,0.18,-0.005,0.0
12.0,3.5,12.0,0.0,0.3,0.18,-0.005,0.0
12.0,3.5,12.0,0.0,0.5,0.18,-0.005,0.0
12.0,3.5,12.0,0.0,0.65,0.18,-0.005,0.0
12.0,3.5,12.0,0.0,0.72,0.18,-0.005,0.0
12.0,3.5,12.0,0.0,0.8,0.18,-0.005,0.0
12.0,3.5,12.0,5.0,0.3,0.18,-0.005,0.0
12.0,3.5,12.0,5.0,0.5,0.18,-0.005,0.0
12.0,3.5,12.0,5.0,0.65,0.18,-0.005,0.0
12.0,3.5,12.0,5.0,0.72,0.18,-0.005,0.0
12.0,3.5,12.0,5.0,0.8,0.18,-0.005,0.0
12.0,3.5,12.0,10.0,0.3,0.18,-0.005,0.0
12.0,3.5,12.0,10.0,0.5,0.18,-0.005,0.0
12.0,3.5,12.0,10.0,0.65,0.18,-0.005,0.0
12.0,3.5,12.0,10.0,0.72,0.18,-0.005,0.0
12.0,3.5,12.0,10.0,0.8,0.18,-0.005,0.0
12.0,3.5,15.0,-10.0,0.3,0.225,-0.005,0.0
12.0,3.5,15.0,-10.0,0.5,0.225,-0.005,0.0
12.0,3.5,15.0,-10.0,0.65,0.225,-0.005,0.0
12.0,3.5,15.0,-10.0,0.72,0.225,-0.005,0.0
12.0,3.5,15.0,-10.0,0.8,0.225,-0.005,0.0
12.0,3.5,15.0,-5.0,0.3,0.225,-0.005,0.0
12.0,3.5,15.0,-5.0,0.5,0.225,-0.005,0.0
12.0,3.5,15.0,-5.0,0.65,0.225,-0.005,0.0
12.0,3.5,15.0,-5.0,0.72,0.225,-0.005,0.0
12.0,3.5,15.0,-5.0,0.8,0.225,-0.005,0.0
12.0,3.5,15.0,0.0,0.3,0.225,-0.005,0.0
12.0,3.5,15.0,0.0,0.5,0.225,-0.005,0.0
12.0,3.5,15.0,0.0,0.65,0.225,-0.005,0.0
12.0,3.5,15.0,0.0,0.72,0.225,-0.005,0.0
12.0,3.5,15.0,0.0,0.8,0.225,-0.005,0.0
12.0,3.5,15.0,5.0,0.3,0.225,-0.005,0.0
12.0,3.5,15.0,5.0,0.5,0.225,-0.005,0.0
12.0,3.5,15.0,5.0,0.65,0.225,-0.005,0.0
12.0,3.5,15.0,5.0,0.72,0.225,-0.005,0.0
12.0,3.5,15.0,5.0,0.8,0.225,-0.005,0.0
12.0,3.5,15.0,10.0,0.3,0.225,-0.005,0.0
12.0,3.5,15.0,10.0,0.5,0.225,-0.005,0.0
12.0,3.5,15.0,10.0,0.65,0.225,-0.005,0.0
12.0,3.5,15.0,10.0,0.72,0.225,-0.005,0.0
12.0,3.5,15.0,10.0,0.8,0.225,-0.005,0.0
14.5,3.5,-6.0,-10.0,0.3,-0.09,-0.005,0.0
14.5,3.5,-6.0,-10.0,0.5,-0.09,-0.005,0.0
14.5,3.5,-6.0,-10.0,0.65,-0.09,-0.005,0.0
14.5,3.5,-6.0,-10.0,0.72,-0.09,-0.005,0.0
14.5,3.5,-6.0,-10.0,0.8,-0.09,-0.005,0.0
14.5,3.5,-6.0,-5.0,0.3,-0.09,-0.005,0.0
14.5,3.5,-6.0,-5.0,0.5,-0.09,-0.005,0.0
14.5,3.5,-6.0,-5.0,0.65,-0.09,-0.005,0.0
14.5,3.5,-6.0,-5.0,0.72,-0.09,-0.005,0.0
14.5,3.5,-6.0,-5.0,0.8,-0.09,-0.005,0.0
14.5,3.5,-6.0,0.0,0.3,-0.09,-0.005,0.0
14.5,3.5,-6.0,0.0,0.5,-0.09,-0.005,0.0
14.5,3.5,-6.0,0.0,0.65,-0.09,-0.005,0.0
14.5,3.5,-6.0,0.0,0.72,-0.09,-0.005,0.0
14.5,3.5,-6.0,0.0,0.8,-0.09,-0.005,0.0
14.5,3.5,-6.0,5.0,0.3,-0.09,-0.005,0.0
14.5,3.5,-6.0,5.0,0.5,-0.09,-0.005,0.0
14.5,3.5,-6.0,5.0,0.65,-0.09,-0.005,0.0
14.5,3.5,-6.0,5.0,0.72,-0.09,-0.005,0.0
14.5,3.5,-6.0,5.0,0.8,-0.09,-0.005,0.0
14.5,3.5,-6.0,10.0,0.3,-0.09,-0.005,0.0
14.5,3.5,-6.0,10.0,0.5,-0.09,-0.005,0.0
14.5,3.5,-6.0,10.0,0.65,-0.09,-0.005,0.0
14.5,3.5,-6.0,10.0,0.72,-0.09,-0.005,0.0
14.5,3.5,-6.0,10.0,0.8,-0.09,-0.005,0.0
14.5,3.5,-3.0,-10.0,0.3,-0.045,-0.005,0.0
14.5,3.5,-3.0,-10.0,0.5,-0.045,-0.005,0.0
14.5,3.5,-3.0,-10.0,0.65,-0.045,-0.005,0.0
14.5,3.5,-3.0,-10.0,0.72,-0.045,-0.005,0.0
14.5,3.5,-3.0,-10.0,0.8,-0.045,-0.005,0.0
14.5,3.5,-3.0,-5.0,0.3,-0.045,-0.005,0.0
14.5,3.5,-3.0,-5.0,0.5,-0.045,-0.005,0.0
14.5,3.5,-3.0,-5.0,0.65,-0.045,-0.005,0.0
14.5,3.5,-3.0,-5.0,0.72,-0.045,-0.005,0.0
14.5,3.5,-3.0,-5.0,0.8,-0.045,-0.005,0.0
14.5,3.5,-3.0,0.0,0.3,-0.045,-0.005,0.0
14.5,3.5,-3.0,0.0,0.5,-0.045,-0.005,0.0
14.5,3.5,-3.0,0.0,0.65,-0.045,-0.005,0.0
14.5,3.5,-3.0,0.0,0.72,-0.045,-0.005,0.0
14.5,3.5,-3.0,0.0,0.8,-0.045,-0.005,0.0
14.5,3.5,-3.0,5.0,0.3,-0.045,-0.005,0.0
14.5,3.5,-3.0,5.0,0.5,-0.045,-0.005,0.0
14.5,3.5,-3.0,5.0,0.65,-0.045,-0.005,0.0
14.5,3.5,-3.0,5.0,0.72,-0.045,-0.005,0.0
14.5,3.5,-3.0,5.0,0.8,-0.045,-0.005,0.0
14.5,3.5,-3.0,10.0,0.3,-0.045,-0.005,0.0
14.5,3.5,-3.0,10.0,0.5,-0.045,-0.005,0.0
14.5,3.5,-3.0,10.0,0.65,-0.045,-0.005,0.0
14.5,3.5,-3.0,10.0,0.72,-0.045,-0.005,0.0
14.5,3.5,-3.0,10.0,0.8,-0.045,-0.005,0.0
14.5,3.5,0.0,-10.0,0.3,0.0,-0.005,0.0
14.5,3.5,0.0,-10.0,0.5,0.0,-0.005,0.0
14.5,3.5,0.0,-10.0,0.65,0.0,-0.005,0.0
14.5,3.5,0.0,-10.0,0.72,0.0,-0.005,0.0
14.5,3.5,0.0,-10.0,0.8,0.0,-0.005,0.0
14.5,3.5,0.0,-5.0,0.3,0.0,-0.005,0.0
14.5,3.5,0.0,-5.0,0.5,0.0,-0.005,0.0
14.5,3.5,0.0,-5.0,0.65,0.0,-0.005,0.0
14.5,3.5,0.0,-5.0,0.72,0.0,-0.005,0.0
14.5,3.5,0.0,-5.0,0.8,0.0,-0.005,0.0
14.5,3.5,0.0,0.0,0.3,0.0,-0.005,0.0
14.5,3.5,0.0,0.0,0.5,0.0,-0.005,0.0
14.5,3.5,0.0,0.0,0.65,0.0,-0.005,0.0
14.5,3.5,0.0,0.0,0.72,0.0,-0.005,0.0
14.5,3.5,0.0,0.0,0.8,0.0,-0.005,0.0
14.5,3.5,0.0,5.0,0.3,0.0,-0.005,0.0
14.5,3.5,0.0,5.0,0.5,0.0,-0.005,0.0
14.5,3.5,0.0,5.0,0.65,0.0,-0.005,0.0
14.5,3.5,0.0,5.0,0.72,0.0,-0.005,0.0
14.5,3.5,0.0,5.0,0.8,0.0,-0.005,0.0
14.5,3.5,0.0,10.0,0.3,0.0,-0.005,0.0
14.5,3.5,0.0,10.0,0.5,0.0,-0.005,0.0
14.5,3.5,0.0,10.0,0.65,0.0,-0.005,0.0
14.5,3.5,0.0,10.0,0.72,0.0,-0.005,0.0
14.5,3.5,0.0,10.0,0.8,0.0,-0.005,0.0
14.5,3.5,3.0,-10.0,0.3,0.045,-0.005,0.0
14.5,3.5,3.0,-10.0,0.5,0.045,-0.005,0.0
14.5,3.5,3.0,-10.0,0.65,0.045,-0.005,0.0
14.5,3.5,3.0,-10.0,0.72,0.045,-0.005,0.0
14.5,3.5,3.0,-10.0,0.8,0.045,-0.005,0.0
14.5,3.5,3.0,-5.0,0.3,0.045,-0.005,0.0
14.5,3.5,3.0,-5.0,0.5,0.045,-0.005,0.0
14.5,3.5,3.0,-5.0,0.65,0.045,-0.005,0.0
14.5,3.5,3.0,-5.0,0.72,0.045,-0.005,0.0
14.5,3.5,3.0,-5.0,0.8,0.045,-0.005,0.0
14.5,3.5,3.0,0.0,0.3,0.045,-0.005,0.0
14.5,3.5,3.0,0.0,0.5,0.045,-0.005,0.0
14.5,3.5,3.0,0.0,0.65,0.045,-0.005,0.0
14.5,3.5,3.0,0.0,0.72,0.045,-0.005,0.0
14.5,3.5,3.0,0.0,0.8,0.045,-0.005,0.0
14.5,3.5,3.0,5.0,0.3,0.045,-0.005,0.0
14.5,3.5,3.0,5.0,0.5,0.045,-0.005,0.0
14.5,3.5,3.0,5.0,0.65,0.045,-0.005,0.0
14.5,3.5,3.0,5.0,0.72,0.045,-0.005,0.0
14.5,3.5,3.0,5.0,0.8,0.045,-0.005,0.0
14.5,3.5,3.0,10.0,0.3,0.045,-0.005,0.0
14.5,3.5,3.0,10.0,0.5,0.045,-0.005,0.0
14.5,3.5,3.0,10.0,0.65,0.045,-0.005,0.0
14.5,3.5,3.0,10.0,0.72,0.045,-0.005,0.0
14.5,3.5,3.0,10.0,0.8,0.045,-0.005,0.0
14.5,3.5,6.0,-10.0,0.3,0.09,-0.005,0.0
14.5,3.5,6.0,-10.0,0.5,0.09,-0.005,0.0
14.5,3.5,6.0,-10.0,0.65,0.09,-0.005,0.0
14.5,3.5,6.0,-10.0,0.72,0.09,-0.005,0.0
14.5,3.5,6.0,-10.0,0.8,0.09,-0.005,0.0
14.5,3.5,6.0,-5.0,0.3,0.09,-0.005,0.0
14.5,3.5,6.0,-5.0,0.5,0.09,-0.005,0.0
14.5,3.5,6.0,-5.0,0.65,0.09,-0.005,0.0
14.5,3.5,6.0,-5.0,0.72,0.09,-0.005,0.0
14.5,3.5,6.0,-5.0,0.8,0.09,-0.005,0.0
14.5,3.5,6.0,0.0,0.3,0.09,-0.005,0.0
14.5,3.5,6.0,0.0,0.5,0.09,-0.005,0.0
14.5,3.5,6.0,0.0,0.65,0.09,-0.005,0.0
14.5,3.5,6.0,0.0,0.72,0.09,-0.005,0.0
14.5,3.5,6.0,0.0,0.8,0.09,-0.005,0.0
14.5,3.5,6.0,5.0,0.3,0.09,-0.005,0.0
14.5,3.5,6.0,5.0,0.5,0.09,-0.005,0.0
14.5,3.5,6.0,5.0,0.65,0.09,-0.005,0.0
14.5,3.5,6.0,5.0,0.72,0.09,-0.005,0.0
14.5,3.5,6.0,5.0,0.8,0.09,-0.005,0.0
14.5,3.5,6.0,10.0,0.3,0.09,-0.005,0.0
14.5,3.5,6.0,10.0,0.5,0.09,-0.005,0.0
14.5,3.5,6.0,10.0,0.65,0.09,-0.005,0.0
14.5,3.5,6.0,10.0,0.72,0.09,-0.005,0.0
14.5,3.5,6.0,10.0,0.8,0.09,-0.005,0.0
14.5,3.5,9.0,-10.0,0.3,0.135,-0.005,0.0
14.5,3.5,9.0,-10.0,0.5,0.135,-0.005,0.0
14.5,3.5,9.0,-10.0,0.65,0.135,-0.005,0.0
14.5,3.5,9.0,-10.0,0.72,0.135,-0.005,0.0
14.5,3.5,9.0,-10.0,0.8,0.135,-0.005,0.0
14.5,3.5,9.0,-5.0,0.3,0.135,-0.005,0.0
14.5,3.5,9.0,-5.0,0.5,0.135,-0.005,0.0
14.5,3.5,9.0,-5.0,0.65,0.135,-0.005,0.0
14.5,3.5,9.0,-5.0,0.72,0.135,-0.005,0.0
14.5,3.5,9.0,-5.0,0.8,0.135,-0.005,0.0
14.5,3.5,9.0,0.0,0.3,0.135,-0.005,0.0
14.5,3.5,9.0,0.0,0.5,0.135,-0.005,0.0
14.5,3.5,9.0,0.0,0.65,0.135,-0.005,0.0
14.5,3.5,9.0,0.0,0.72,0.135,-0.005,0.0
14.5,3.5,9.0,0.0,0.8,0.135,-0.005,0.0
14.5,3.5,9.0,5.0,0.3,0.135,-0.005,0.0
14.5,3.5,9.0,5.0,0.5,0.135,-0.005,0.0
14.5,3.5,9.0,5.0,0.65,0.135,-0.005,0.0
14.5,3.5,9.0,5.0,0.72,0.135,-0.005,0.0
14.5,3.5,9.0,5.0,0.8,0.135,-0.005,0.0
14.5,3.5,9.0,10.0,0.3,0.135,-0.005,0.0
14.5,3.5,9.0,10.0,0.5,0.135,-0.005,0.0
14.5,3.5,9.0,10.0,0.65,0.135,-0.005,0.0
14.5,3.5,9.0,10.0,0.72,0.135,-0.005,0.0
14.5,3.5,9.0,10.0,0.8,0.135,-0.005,0.0
14.5,3.5,12.0,-10.0,0.3,0.18,-0.005,0.0
14.5,3.5,12.0,-10.0,0.5,0.18,-0.005,0.0
14.5,3.5,12.0,-10.0,0.65,0.18,-0.005,0.0
14.5,3.5,12.0,-10.0,0.72,0.18,-0.005,0.0
14.5,3.5,12.0,-10.0,0.8,0.18,-0.005,0.0
14.5,3.5,12.0,-5.0,0.3,0.18,-0.005,0.0
14.5,3.5,12.0,-5.0,0.5,0.18,-0.005,0.0
14.5,3.5,12.0,-5.0,0.65,0.18,-0.005,0.0
14.5,3.5,12.0,-5.0,0.72,0.18,-0.005,0.0
14.5,3.5,12.0,-5.0,0.8,0.18,-0.005,0.0
14.5,3.5,12.0,0.0,0.3,0.18,-0.005,0.0
14.5,3.5,12.0,0.0,0.5,0.18,-0.005,0.0
14.5,3.5,12.0,0.0,0.65,0.18,-0.005,0.0
14.5,3.5,12.0,0.0,0.72,0.18,-0.005,0.0
14.5,3.5,12.0,0.0,0.8,0.18,-0.005,0.0
14.5,3.5,12.0,5.0,0.3,0.18,-0.005,0.0
14.5,3.5,12.0,5.0,0.5,0.18,-0.005,0.0
14.5,3.5,12.0,5.0,0.65,0.18,-0.005,0.0
14.5,3.5,12.0,5.0,0.72,0.18,-0.005,0.0
14.5,3.5,12.0,5.0,0.8,0.18,-0.005,0.0
14.5,3.5,12.0,10.0,0.3,0.18,-0.005,0.0
14.5,3.5,12.0,10.0,0.5,0.18,-0.005,0.0
14.5,3.5,12.0,10.0,0.65,0.18,-0.005,0.0
14.5,3.5,12.0,10.0,0.72,0.18,-0.005,0.0
14.5,3.5,12.0,10.0,0.8,0.18,-0.005,0.0
14.5,3.5,15.0,-10.0,0.3,0.225,-0.005,0.0
14.5,3.5,15.0,-10.0,0.5,0.225,-0.005,0.0
14.5,3.5,15.0,-10.0,0.65,0.225,-0.005,0.0
14.5,3.5,15.0,-10.0,0.72,0.225,-0.005,0.0
14.5,3.5,15.0,-10.0,0.8,0.225,-0.005,0.0
14.5,3.5,15.0,-5.0,0.3,0.225,-0.005,0.0
14.5,3.5,15.0,-5.0,0.5,0.225,-0.005,0.0
14.5,3.5,15.0,-5.0,0.65,0.225,-0.005,0.0
14.5,3.5,15.0,-5.0,0.72,0.225,-0.005,0.0
14.5,3.5,15.0,-5.0,0.8,0.225,-0.005,0.0
14.5,3.5,15.0,0.0,0.3,0.225,-0.005,0.0
14.5,3.5,15.0,0.0,0.5,0.225,-0.005,0.0
14.5,3.5,15.0,0.0,0.65,0.225,-0.005,0.0
14.5,3.5,15.0,0.0,0.72,0.225,-0.005,0.0
14.5,3.5,15.0,0.0,0.8,0.225,-0.005,0.0
14.5,3.5,15.0,5.0,0.3,0.225,-0.005,0.0
14.5,3.5,15.0,5.0,0.5,0.225,-0.005,0.0
14.5,3.5,15.0,5.0,0.65,0.225,-0.005,0.0
14.5,3.5,15.0,5.0,0.72,0.225,-0.005,0.0
14.5,3.5,15.0,5.0,0.8,0.225,-0.005,0.0
14.5,3.5,15.0,10.0,0.3,0.225,-0.005,0.0
14.5,3.5,15.0,10.0,0.5,0.225,-0.005,0.0
14.5,3.5,15.0,10.0,0.65,0.225,-0.005,0.0
14.5,3.5,15.0,10.0,0.72,0.225,-0.005,0.0
14.5,3.5,15.0,10.0,0.8,0.225,-0.005,0.0
17.0,3.5,-6.0,-10.0,0.3,-0.09,-0.005,0.0
17.0,3.5,-6.0,-10.0,0.5,-0.09,-0.005,0.0
17.0,3.5,-6.0,-10.0,0.65,-0.09,-0.005,0.0
17.0,3.5,-6.0,-10.0,0.72,-0.09,-0.005,0.0
17.0,3.5,-6.0,-10.0,0.8,-0.09,-0.005,0.0
17.0,3.5,-6.0,-5.0,0.3,-0.09,-0.005,0.0
17.0,3.5,-6.0,-5.0,0.5,-0.09,-0.005,0.0
17.0,3.5,-6.0,-5.0,0.65,-0.09,-0.005,0.0
17.0,3.5,-6.0,-5.0,0.72,-0.09,-0.005,0.0
17.0,3.5,-6.0,-5.0,0.8,-0.09,-0.005,0.0
17.0,3.5,-6.0,0.0,0.3,-0.09,-0.005,0.0
17.0,3.5,-6.0,0.0,0.5,-0.09,-0.005,0.0
17.0,3.5,-6.0,0.0,0.65,-0.09,-0.005,0.0
17.0,3.5,-6.0,0.0,0.72,-0.09,-0.005,0.0
17.0,3.5,-6.0,0.0,0.8,-0.09,-0.005,0.0
17.0,3.5,-6.0,5.0,0.3,-0.09,-0.005,0.0
17.0,3.5,-6.0,5.0,0.5,-0.09,-0.005,0.0
17.0,3.5,-6.0,5.0,0.65,-0.09,-0.005,0.0
17.0,3.5,-6.0,5.0,0.72,-0.09,-0.005,0.0
17.0,3.5,-6.0,5.0,0.8,-0.09,-0.005,0.0
17.0,3.5,-6.0,10.0,0.3,-0.09,-0.005,0.0
17.0,3.5,-6.0,10.0,0.5,-0.09,-0.005,0.0
17.0,3.5,-6.0,10.0,0.65,-0.09,-0.005,0.0
17.0,3.5,-6.0,10.0,0.72,-0.09,-0.005,0.0
17.0,3.5,-6.0,10.0,0.8,-0.09,-0.005,0.0
17.0,3.5,-3.0,-10.0,0.3,-0.045,-0.005,0.0
17.0,3.5,-3.0,-10.0,0.5,-0.045,-0.005,0.0
17.0,3.5,-3.0,-10.0,0.65,-0.045,-0.005,0.0
17.0,3.5,-3.0,-10.0,0.72,-0.045,-0.005,0.0
17.0,3.5,-3.0,-10.0,0.8,-0.045,-0.005,0.0
