y_m,c_m,alpha_deg,beta_deg,mach_nd,cn_sec_nd,cm_sec_nd,cc_sec_nd
-2.18,1.98,9.0,10.0,0.8,1.3395,-0.06,0.203544
-2.18,1.98,12.0,-10.0,0.3,1.123342,-0.050318,0.227556
-2.18,1.98,12.0,-10.0,0.5,1.237377,-0.055426,0.251265
-2.18,1.98,12.0,-10.0,0.65,1.410122,-0.063163,0.287181
-2.18,1.98,12.0,-10.0,0.72,1.54415,-0.069167,0.315047
-2.18,1.98,12.0,-10.0,0.8,1.786,-0.08,0.36533
-2.18,1.98,12.0,-5.0,0.3,1.123342,-0.050318,0.227556
-2.18,1.98,12.0,-5.0,0.5,1.237377,-0.055426,0.251265
-2.18,1.98,12.0,-5.0,0.65,1.410122,-0.063163,0.287181
-2.18,1.98,12.0,-5.0,0.72,1.54415,-0.069167,0.315047
-2.18,1.98,12.0,-5.0,0.8,1.786,-0.08,0.36533
-2.18,1.98,12.0,0.0,0.3,1.123342,-0.050318,0.227556
-2.18,1.98,12.0,0.0,0.5,1.237377,-0.055426,0.251265
-2.18,1.98,12.0,0.0,0.65,1.410122,-0.063163,0.287181
-2.18,1.98,12.0,0.0,0.72,1.54415,-0.069167,0.315047
-2.18,1.98,12.0,0.0,0.8,1.786,-0.08,0.36533
-2.18,1.98,12.0,5.0,0.3,1.123342,-0.050318,0.227556
-2.18,1.98,12.0,5.0,0.5,1.237377,-0.055426,0.251265
-2.18,1.98,12.0,5.0,0.65,1.410122,-0.063163,0.287181
-2.18,1.98,12.0,5.0,0.72,1.54415,-0.069167,0.315047
-2.18,1.98,12.0,5.0,0.8,1.786,-0.08,0.36533
-2.18,1.98,12.0,10.0,0.3,1.123342,-0.050318,0.227556
-2.18,1.98,12.0,10.0,0.5,1.237377,-0.055426,0.251265
-2.18,1.98,12.0,10.0,0.65,1.410122,-0.063163,0.287181
-2.18,1.98,12.0,10.0,0.72,1.54415,-0.069167,0.315047
-2.18,1.98,12.0,10.0,0.8,1.786,-0.08,0.36533
-2.18,1.98,15.0,-10.0,0.3,1.404178,-0.062897,0.357428
-2.18,1.98,15.0,-10.0,0.5,1.546721,-0.069282,0.394321
-2.18,1.98,15.0,-10.0,0.65,1.762653,-0.078954,0.450208
-2.18,1.98,15.0,-10.0,0.72,1.930187,-0.086459,0.493569
-2.18,1.98,15.0,-10.0,0.8,2.2325,-0.1,0.571814
-2.18,1.98,15.0,-5.0,0.3,1.404178,-0.062897,0.357428
-2.18,1.98,15.0,-5.0,0.5,1.546721,-0.069282,0.394321
-2.18,1.98,15.0,-5.0,0.65,1.762653,-0.078954,0.450208
-2.18,1.98,15.0,-5.0,0.72,1.930187,-0.086459,0.493569
-2.18,1.98,15.0,-5.0,0.8,2.2325,-0.1,0.571814
-2.18,1.98,15.0,0.0,0.3,1.404178,-0.062897,0.357428
-2.18,1.98,15.0,0.0,0.5,1.546721,-0.069282,0.394321
-2.18,1.98,15.0,0.0,0.65,1.762653,-0.078954,0.450208
-2.18,1.98,15.0,0.0,0.72,1.930187,-0.086459,0.493569
-2.18,1.98,15.0,0.0,0.8,2.2325,-0.1,0.571814
-2.18,1.98,15.0,5.0,0.3,1.404178,-0.062897,0.357428
-2.18,1.98,15.0,5.0,0.5,1.546721,-0.069282,0.394321
-2.18,1.98,15.0,5.0,0.65,1.762653,-0.078954,0.450208
-2.18,1.98,15.0,5.0,0.72,1.930187,-0.086459,0.493569
-2.18,1.98,15.0,5.0,0.8,2.2325,-0.1,0.571814
-2.18,1.98,15.0,10.0,0.3,1.404178,-0.062897,0.357428
-2.18,1.98,15.0,10.0,0.5,1.546721,-0.069282,0.394321
-2.18,1.98,15.0,10.0,0.65,1.762653,-0.078954,0.450208
-2.18,1.98,15.0,10.0,0.72,1.930187,-0.086459,0.493569
-2.18,1.98,15.0,10.0,0.8,2.2325,-0.1,0.571814
-1.09,2.24,-6.0,-10.0,0.3,-0.579597,0.025159,0.054584
-1.09,2.24,-6.0,-10.0,0.5,-0.638434,0.027713,0.060735
-1.09,2.24,-6.0,-10.0,0.65,-0.727563,0.031582,0.070051
-1.09,2.24,-6.0,-10.0,0.72,-0.796716,0.034583,0.077279
-1.09,2.24,-6.0,-10.0,0.8,-0.9215,0.04,0.090323
-1.09,2.24,-6.0,-5.0,0.3,-0.579597,0.025159,0.054584
-1.09,2.24,-6.0,-5.0,0.5,-0.638434,0.027713,0.060735
-1.09,2.24,-6.0,-5.0,0.65,-0.727563,0.031582,0.070051
-1.09,2.24,-6.0,-5.0,0.72,-0.796716,0.034583,0.077279
-1.09,2.24,-6.0,-5.0,0.8,-0.9215,0.04,0.090323
-1.09,2.24,-6.0,0.0,0.3,-0.579597,0.025159,0.054584
-1.09,2.24,-6.0,0.0,0.5,-0.638434,0.027713,0.060735
-1.09,2.24,-6.0,0.0,0.65,-0.727563,0.031582,0.070051
-1.09,2.24,-6.0,0.0,0.72,-0.796716,0.034583,0.077279
-1.09,2.24,-6.0,0.0,0.8,-0.9215,0.04,0.090323
-1.09,2.24,-6.0,5.0,0.3,-0.579597,0.025159,0.054584
-1.09,2.24,-6.0,5.0,0.5,-0.638434,0.027713,0.060735
-1.09,2.24,-6.0,5.0,0.65,-0.727563,0.031582,0.070051
-1.09,2.24,-6.0,5.0,0.72,-0.796716,0.034583,0.077279
-1.09,2.24,-6.0,5.0,0.8,-0.9215,0.04,0.090323
-1.09,2.24,-6.0,10.0,0.3,-0.579597,0.025159,0.054584
-1.09,2.24,-6.0,10.0,0.5,-0.638434,0.027713,0.060735
-1.09,2.24,-6.0,10.0,0.65,-0.727563,0.031582,0.070051
-1.09,2.24,-6.0,10.0,0.72,-0.796716,0.034583,0.077279
-1.09,2.24,-6.0,10.0,0.8,-0.9215,0.04,0.090323
-1.09,2.24,-3.0,-10.0,0.3,-0.289798,0.012579,0.009167
-1.09,2.24,-3.0,-10.0,0.5,-0.319217,0.013856,0.010707
-1.09,2.24,-3.0,-10.0,0.65,-0.363781,0.015791,0.013039
-1.09,2.24,-3.0,-10.0,0.72,-0.398358,0.017292,0.014848
-1.09,2.24,-3.0,-10.0,0.8,-0.46075,0.02,0.018114
-1.09,2.24,-3.0,-5.0,0.3,-0.289798,0.012579,0.009167
-1.09,2.24,-3.0,-5.0,0.5,-0.319217,0.013856,0.010707
-1.09,2.24,-3.0,-5.0,0.65,-0.363781,0.015791,0.013039
-1.09,2.24,-3.0,-5.0,0.72,-0.398358,0.017292,0.014848
-1.09,2.24,-3.0,-5.0,0.8,-0.46075,0.02,0.018114
-1.09,2.24,-3.0,0.0,0.3,-0.289798,0.012579,0.009167
-1.09,2.24,-3.0,0.0,0.5,-0.319217,0.013856,0.010707
-1.09,2.24,-3.0,0.0,0.65,-0.363781,0.015791,0.013039
-1.09,2.24,-3.0,0.0,0.72,-0.398358,0.017292,0.014848
-1.09,2.24,-3.0,0.0,0.8,-0.46075,0.02,0.018114
-1.09,2.24,-3.0,5.0,0.3,-0.289798,0.012579,0.009167
-1.09,2.24,-3.0,5.0,0.5,-0.319217,0.013856,0.010707
-1.09,2.24,-3.0,5.0,0.65,-0.363781,0.015791,0.013039
-1.09,2.24,-3.0,5.0,0.72,-0.398358,0.017292,0.014848
-1.09,2.24,-3.0,5.0,0.8,-0.46075,0.02,0.018114
-1.09,2.24,-3.0,10.0,0.3,-0.289798,0.012579,0.009167
-1.09,2.24,-3.0,10.0,0.5,-0.319217,0.013856,0.010707
-1.09,2.24,-3.0,10.0,0.65,-0.363781,0.015791,0.013039
-1.09,2.24,-3.0,10.0,0.72,-0.398358,0.017292,0.014848
-1.09,2.24,-3.0,10.0,0.8,-0.46075,0.02,0.018114
-1.09,2.24,0.0,-10.0,0.3,0.0,-0.0,-0.006
-1.09,2.24,0.0,-10.0,0.5,0.0,-0.0,-0.006
-1.09,2.24,0.0,-10.0,0.65,0.0,-0.0,-0.006
-1.09,2.24,0.0,-10.0,0.72,0.0,-0.0,-0.006
-1.09,2.24,0.0,-10.0,0.8,0.0,-0.0,-0.006
-1.09,2.24,0.0,-5.0,0.3,0.0,-0.0,-0.006
-1.09,2.24,0.0,-5.0,0.5,0.0,-0.0,-0.006
-1.09,2.24,0.0,-5.0,0.65,0.0,-0.0,-0.006
-1.09,2.24,0.0,-5.0,0.72,0.0,-0.0,-0.006
-1.09,2.24,0.0,-5.0,0.8,0.0,-0.0,-0.006
-1.09,2.24,0.0,0.0,0.3,0.0,-0.0,-0.006
-1.09,2.24,0.0,0.0,0.5,0.0,-0.0,-0.006
-1.09,2.24,0.0,0.0,0.65,0.0,-0.0,-0.006
-1.09,2.24,0.0,0.0,0.72,0.0,-0.0,-0.006
-1.09,2.24,0.0,0.0,0.8,0.0,-0.0,-0.006
-1.09,2.24,0.0,5.0,0.3,0.0,-0.0,-0.006
-1.09,2.24,0.0,5.0,0.5,0.0,-0.0,-0.006
-1.09,2.24,0.0,5.0,0.65,0.0,-0.0,-0.006
-1.09,2.24,0.0,5.0,0.72,0.0,-0.0,-0.006
-1.09,2.24,0.0,5.0,0.8,0.0,-0.0,-0.006
-1.09,2.24,0.0,10.0,0.3,0.0,-0.0,-0.006
-1.09,2.24,0.0,10.0,0.5,0.0,-0.0,-0.006
-1.09,2.24,0.0,10.0,0.65,0.0,-0.0,-0.006
-1.09,2.24,0.0,10.0,0.72,0.0,-0.0,-0.006
-1.09,2.24,0.0,10.0,0.8,0.0,-0.0,-0.006
-1.09,2.24,3.0,-10.0,0.3,0.289798,-0.012579,0.009167
-1.09,2.24,3.0,-10.0,0.5,0.319217,-0.013856,0.010707
-1.09,2.24,3.0,-10.0,0.65,0.363781,-0.015791,0.013039
-1.09,2.24,3.0,-10.0,0.72,0.398358,-0.017292,0.014848
-1.09,2.24,3.0,-10.0,0.8,0.46075,-0.02,0.018114
-1.09,2.24,3.0,-5.0,0.3,0.289798,-0.012579,0.009167
-1.09,2.24,3.0,-5.0,0.5,0.319217,-0.013856,0.010707
-1.09,2.24,3.0,-5.0,0.65,0.363781,-0.015791,0.013039
-1.09,2.24,3.0,-5.0,0.72,0.398358,-0.017292,0.014848
-1.09,2.24,3.0,-5.0,0.8,0.46075,-0.02,0.018114
-1.09,2.24,3.0,0.0,0.3,0.289798,-0.012579,0.009167
-1.09,2.24,3.0,0.0,0.5,0.319217,-0.013856,0.010707
-1.09,2.24,3.0,0.0,0.65,0.363781,-0.015791,0.013039
-1.09,2.24,3.0,0.0,0.72,0.398358,-0.017292,0.014848
-1.09,2.24,3.0,0.0,0.8,0.46075,-0.02,0.018114
-1.09,2.24,3.0,5.0,0.3,0.289798,-0.012579,0.009167
-1.09,2.24,3.0,5.0,0.5,0.319217,-0.013856,0.010707
-1.09,2.24,3.0,5.0,0.65,0.363781,-0.015791,0.013039
-1.09,2.24,3.0,5.0,0.72,0.398358,-0.017292,0.014848
-1.09,2.24,3.0,5.0,0.8,0.46075,-0.02,0.018114
-1.09,2.24,3.0,10.0,0.3,0.289798,-0.012579,0.009167
-1.09,2.24,3.0,10.0,0.5,0.319217,-0.013856,0.010707
-1.09,2.24,3.0,10.0,0.65,0.363781,-0.015791,0.013039
-1.09,2.24,3.0,10.0,0.72,0.398358,-0.017292,0.014848
-1.09,2.24,3.0,10.0,0.8,0.46075,-0.02,0.018114
-1.09,2.24,6.0,-10.0,0.3,0.579597,-0.025159,0.054584
-1.09,2.24,6.0,-10.0,0.5,0.638434,-0.027713,0.060735
-1.09,2.24,6.0,-10.0,0.65,0.727563,-0.031582,0.070051
-1.09,2.24,6.0,-10.0,0.72,0.796716,-0.034583,0.077279
-1.09,2.24,6.0,-10.0,0.8,0.9215,-0.04,0.090323
-1.09,2.24,6.0,-5.0,0.3,0.579597,-0.025159,0.054584
-1.09,2.24,6.0,-5.0,0.5,0.638434,-0.027713,0.060735
-1.09,2.24,6.0,-5.0,0.65,0.727563,-0.031582,0.070051
-1.09,2.24,6.0,-5.0,0.72,0.796716,-0.034583,0.077279
-1.09,2.24,6.0,-5.0,0.8,0.9215,-0.04,0.090323
-1.09,2.24,6.0,0.0,0.3,0.579597,-0.025159,0.054584
-1.09,2.24,6.0,0.0,0.5,0.638434,-0.027713,0.060735
-1.09,2.24,6.0,0.0,0.65,0.727563,-0.031582,0.070051
-1.09,2.24,6.0,0.0,0.72,0.796716,-0.034583,0.077279
-1.09,2.24,6.0,0.0,0.8,0.9215,-0.04,0.090323
-1.09,2.24,6.0,5.0,0.3,0.579597,-0.025159,0.054584
-1.09,2.24,6.0,5.0,0.5,0.638434,-0.027713,0.060735
-1.09,2.24,6.0,5.0,0.65,0.727563,-0.031582,0.070051
-1.09,2.24,6.0,5.0,0.72,0.796716,-0.034583,0.077279
-1.09,2.24,6.0,5.0,0.8,0.9215,-0.04,0.090323
-1.09,2.24,6.0,10.0,0.3,0.579597,-0.025159,0.054584
-1.09,2.24,6.0,10.0,0.5,0.638434,-0.027713,0.060735
-1.09,2.24,6.0,10.0,0.65,0.727563,-0.031582,0.070051
-1.09,2.24,6.0,10.0,0.72,0.796716,-0.034583,0.077279
-1.09,2.24,6.0,10.0,0.8,0.9215,-0.04,0.090323
-1.09,2.24,9.0,-10.0,0.3,0.869395,-0.037738,0.130003
-1.09,2.24,9.0,-10.0,0.5,0.957651,-0.041569,0.14381
-1.09,2.24,9.0,-10.0,0.65,1.091344,-0.047373,0.164724
-1.09,2.24,9.0,-10.0,0.72,1.195073,-0.051875,0.180951
-1.09,2.24,9.0,-10.0,0.8,1.38225,-0.06,0.210232
-1.09,2.24,9.0,-5.0,0.3,0.869395,-0.037738,0.130003
-1.09,2.24,9.0,-5.0,0.5,0.957651,-0.041569,0.14381
-1.09,2.24,9.0,-5.0,0.65,1.091344,-0.047373,0.164724
-1.09,2.24,9.0,-5.0,0.72,1.195073,-0.051875,0.180951
-1.09,2.24,9.0,-5.0,0.8,1.38225,-0.06,0.210232
-1.09,2.24,9.0,0.0,0.3,0.869395,-0.037738,0.130003
-1.09,2.24,9.0,0.0,0.5,0.957651,-0.041569,0.14381
-1.09,2.24,9.0,0.0,0.65,1.091344,-0.047373,0.164724
-1.09,2.24,9.0,0.0,0.72,1.195073,-0.051875,0.180951
-1.09,2.24,9.0,0.0,0.8,1.38225,-0.06,0.210232
-1.09,2.24,9.0,5.0,0.3,0.869395,-0.037738,0.130003
-1.09,2.24,9.0,5.0,0.5,0.957651,-0.041569,0.14381
-1.09,2.24,9.0,5.0,0.65,1.091344,-0.047373,0.164724
-1.09,2.24,9.0,5.0,0.72,1.195073,-0.051875,0.180951
-1.09,2.24,9.0,5.0,0.8,1.38225,-0.06,0.210232
-1.09,2.24,9.0,10.0,0.3,0.869395,-0.037738,0.130003
-1.09,2.24,9.0,10.0,0.5,0.957651,-0.041569,0.14381
-1.09,2.24,9.0,10.0,0.65,1.091344,-0.047373,0.164724
-1.09,2.24,9.0,10.0,0.72,1.195073,-0.051875,0.180951
-1.09,2.24,9.0,10.0,0.8,1.38225,-0.06,0.210232
-1.09,2.24,12.0,-10.0,0.3,1.159193,-0.050318,0.23501
-1.09,2.24,12.0,-10.0,0.5,1.276868,-0.055426,0.259476
-1.09,2.24,12.0,-10.0,0.65,1.455126,-0.063163,0.296538
-1.09,2.24,12.0,-10.0,0.72,1.593431,-0.069167,0.325293
-1.09,2.24,12.0,-10.0,0.8,1.843,-0.08,0.377181
-1.09,2.24,12.0,-5.0,0.3,1.159193,-0.050318,0.23501
-1.09,2.24,12.0,-5.0,0.5,1.276868,-0.055426,0.259476
-1.09,2.24,12.0,-5.0,0.65,1.455126,-0.063163,0.296538
-1.09,2.24,12.0,-5.0,0.72,1.593431,-0.069167,0.325293
-1.09,2.24,12.0,-5.0,0.8,1.843,-0.08,0.377181
-1.09,2.24,12.0,0.0,0.3,1.159193,-0.050318,0.23501
-1.09,2.24,12.0,0.0,0.5,1.276868,-0.055426,0.259476
-1.09,2.24,12.0,0.0,0.65,1.455126,-0.063163,0.296538
-1.09,2.24,12.0,0.0,0.72,1.593431,-0.069167,0.325293
-1.09,2.24,12.0,0.0,0.8,1.843,-0.08,0.377181
-1.09,2.24,12.0,5.0,0.3,1.159193,-0.050318,0.23501
-1.09,2.24,12.0,5.0,0.5,1.276868,-0.055426,0.259476
-1.09,2.24,12.0,5.0,0.65,1.455126,-0.063163,0.296538
-1.09,2.24,12.0,5.0,0.72,1.593431,-0.069167,0.325293
-1.09,2.24,12.0,5.0,0.8,1.843,-0.08,0.377181
-1.09,2.24,12.0,10.0,0.3,1.159193,-0.050318,0.23501
-1.09,2.24,12.0,10.0,0.5,1.276868,-0.055426,0.259476
-1.09,2.24,12.0,10.0,0.65,1.455126,-0.063163,0.296538
-1.09,2.24,12.0,10.0,0.72,1.593431,-0.069167,0.325293
-1.09,2.24,12.0,10.0,0.8,1.843,-0.08,0.377181
-1.09,2.24,15.0,-10.0,0.3,1.448992,-0.062897,0.369027
-1.09,2.24,15.0,-10.0,0.5,1.596085,-0.069282,0.407097
-1.09,2.24,15.0,-10.0,0.65,1.818907,-0.078954,0.464768
-1.09,2.24,15.0,-10.0,0.72,1.991789,-0.086459,0.509513
-1.09,2.24,15.0,-10.0,0.8,2.30375,-0.1,0.590254
-1.09,2.24,15.0,-5.0,0.3,1.448992,-0.062897,0.369027
-1.09,2.24,15.0,-5.0,0.5,1.596085,-0.069282,0.407097
-1.09,2.24,15.0,-5.0,0.65,1.818907,-0.078954,0.464768
-1.09,2.24,15.0,-5.0,0.72,1.991789,-0.086459,0.509513
-1.09,2.24,15.0,-5.0,0.8,2.30375,-0.1,0.590254
-1.09,2.24,15.0,0.0,0.3,1.448992,-0.062897,0.369027
-1.09,2.24,15.0,0.0,0.5,1.596085,-0.069282,0.407097
-1.09,2.24,15.0,0.0,0.65,1.818907,-0.078954,0.464768
-1.09,2.24,15.0,0.0,0.72,1.991789,-0.086459,0.509513
-1.09,2.24,15.0,0.0,0.8,2.30375,-0.1,0.590254
-1.09,2.24,15.0,5.0,0.3,1.448992,-0.062897,0.369027
-1.09,2.24,15.0,5.0,0.5,1.596085,-0.069282,0.407097
-1.09,2.24,15.0,5.0,0.65,1.818907,-0.078954,0.464768
-1.09,2.24,15.0,5.0,0.72,1.991789,-0.086459,0.509513
-1.09,2.24,15.0,5.0,0.8,2.30375,-0.1,0.590254
-1.09,2.24,15.0,10.0,0.3,1.448992,-0.062897,0.369027
-1.09,2.24,15.0,10.0,0.5,1.596085,-0.069282,0.407097
-1.09,2.24,15.0,10.0,0.65,1.818907,-0.078954,0.464768
-1.09,2.24,15.0,10.0,0.72,1.991789,-0.086459,0.509513
-1.09,2.24,15.0,10.0,0.8,2.30375,-0.1,0.590254
0.0,2.5,-6.0,-10.0,0.3,-0.597522,0.025159,0.056458
0.0,2.5,-6.0,-10.0,0.5,-0.658179,0.027713,0.062798
0.0,2.5,-6.0,-10.0,0.65,-0.750065,0.031582,0.072403
0.0,2.5,-6.0,-10.0,0.72,-0.821356,0.034583,0.079855
0.0,2.5,-6.0,-10.0,0.8,-0.95,0.04,0.093302
0.0,2.5,-6.0,-5.0,0.3,-0.597522,0.025159,0.056458
0.0,2.5,-6.0,-5.0,0.5,-0.658179,0.027713,0.062798
0.0,2.5,-6.0,-5.0,0.65,-0.750065,0.031582,0.072403
0.0,2.5,-6.0,-5.0,0.72,-0.821356,0.034583,0.079855
0.0,2.5,-6.0,-5.0,0.8,-0.95,0.04,0.093302
0.0,2.5,-6.0,0.0,0.3,-0.597522,0.025159,0.056458
0.0,2.5,-6.0,0.0,0.5,-0.658179,0.027713,0.062798
0.0,2.5,-6.0,0.0,0.65,-0.750065,0.031582,0.072403
0.0,2.5,-6.0,0.0,0.72,-0.821356,0.034583,0.079855
0.0,2.5,-6.0,0.0,0.8,-0.95,0.04,0.093302
0.0,2.5,-6.0,5.0,0.3,-0.597522,0.025159,0.056458
0.0,2.5,-6.0,5.0,0.5,-0.658179,0.027713,0.062798
0.0,2.5,-6.0,5.0,0.65,-0.750065,0.031582,0.072403
0.0,2.5,-6.0,5.0,0.72,-0.821356,0.034583,0.079855
0.0,2.5,-6.0,5.0,0.8,-0.95,0.04,0.093302
0.0,2.5,-6.0,10.0,0.3,-0.597522,0.025159,0.056458
0.0,2.5,-6.0,10.0,0.5,-0.658179,0.027713,0.062798
0.0,2.5,-6.0,10.0,0.65,-0.750065,0.031582,0.072403
0.0,2.5,-6.0,10.0,0.72,-0.821356,0.034583,0.079855
0.0,2.5,-6.0,10.0,0.8,-0.95,0.04,0.093302
0.0,2.5,-3.0,-10.0,0.3,-0.298761,0.012579,0.009636
0.0,2.5,-3.0,-10.0,0.5,-0.32909,0.013856,0.011223
0.0,2.5,-3.0,-10.0,0.65,-0.375032,0.015791,0.013628
0.0,2.5,-3.0,-10.0,0.72,-0.410678,0.017292,0.015493
0.0,2.5,-3.0,-10.0,0.8,-0.475,0.02,0.01886
0.0,2.5,-3.0,-5.0,0.3,-0.298761,0.012579,0.009636
0.0,2.5,-3.0,-5.0,0.5,-0.32909,0.013856,0.011223
0.0,2.5,-3.0,-5.0,0.65,-0.375032,0.015791,0.013628
0.0,2.5,-3.0,-5.0,0.72,-0.410678,0.017292,0.015493
0.0,2.5,-3.0,-5.0,0.8,-0.475,0.02,0.01886
0.0,2.5,-3.0,0.0,0.3,-0.298761,0.012579,0.009636
0.0,2.5,-3.0,0.0,0.5,-0.32909,0.013856,0.011223
0.0,2.5,-3.0,0.0,0.65,-0.375032,0.015791,0.013628
0.0,2.5,-3.0,0.0,0.72,-0.410678,0.017292,0.015493
0.0,2.5,-3.0,0.0,0.8,-0.475,0.02,0.01886
0.0,2.5,-3.0,5.0,0.3,-0.298761,0.012579,0.009636
0.0,2.5,-3.0,5.0,0.5,-0.32909,0.013856,0.011223
0.0,2.5,-3.0,5.0,0.65,-0.375032,0.015791,0.013628
0.0,2.5,-3.0,5.0,0.72,-0.410678,0.017292,0.015493
0.0,2.5,-3.0,5.0,0.8,-0.475,0.02,0.01886
0.0,2.5,-3.0,10.0,0.3,-0.298761,0.012579,0.009636
0.0,2.5,-3.0,10.0,0.5,-0.32909,0.013856,0.011223
0.0,2.5,-3.0,10.0,0.65,-0.375032,0.015791,0.013628
0.0,2.5,-3.0,10.0,0.72,-0.410678,0.017292,0.015493
0.0,2.5,-3.0,10.0,0.8,-0.475,0.02,0.01886
0.0,2.5,0.0,-10.0,0.3,0.0,-0.0,-0.006
0.0,2.5,0.0,-10.0,0.5,0.0,-0.0,-0.006
0.0,2.5,0.0,-10.0,0.65,0.0,-0.0,-0.006
0.0,2.5,0.0,-10.0,0.72,0.0,-0.0,-0.006
0.0,2.5,0.0,-10.0,0.8,0.0,-0.0,-0.006
0.0,2.5,0.0,-5.0,0.3,0.0,-0.0,-0.006
0.0,2.5,0.0,-5.0,0.5,0.0,-0.0,-0.006
0.0,2.5,0.0,-5.0,0.65,0.0,-0.0,-0.006
0.0,2.5,0.0,-5.0,0.72,0.0,-0.0,-0.006
0.0,2.5,0.0,-5.0,0.8,0.0,-0.0,-0.006
0.0,2.5,0.0,0.0,0.3,0.0,-0.0,-0.006
0.0,2.5,0.0,0.0,0.5,0.0,-0.0,-0.006
0.0,2.5,0.0,0.0,0.65,0.0,-0.0,-0.006
0.0,2.5,0.0,0.0,0.72,0.0,-0.0,-0.006
0.0,2.5,0.0,0.0,0.8,0.0,-0.0,-0.006
0.0,2.5,0.0,5.0,0.3,0.0,-0.0,-0.006
0.0,2.5,0.0,5.0,0.5,0.0,-0.0,-0.006
0.0,2.5,0.0,5.0,0.65,0.0,-0.0,-0.006
0.0,2.5,0.0,5.0,0.72,0.0,-0.0,-0.006
0.0,2.5,0.0,5.0,0.8,0.0,-0.0,-0.006
0.0,2.5,0.0,10.0,0.3,0.0,-0.0,-0.006
0.0,2.5,0.0,10.0,0.5,0.0,-0.0,-0.006
0.0,2.5,0.0,10.0,0.65,0.0,-0.0,-0.006
0.0,2.5,0.0,10.0,0.72,0.0,-0.0,-0.006
0.0,2.5,0.0,10.0,0.8,0.0,-0.0,-0.006
0.0,2.5,3.0,-10.0,0.3,0.298761,-0.012579,0.009636
0.0,2.5,3.0,-10.0,0.5,0.32909,-0.013856,0.011223
0.0,2.5,3.0,-10.0,0.65,0.375032,-0.015791,0.013628
0.0,2.5,3.0,-10.0,0.72,0.410678,-0.017292,0.015493
0.0,2.5,3.0,-10.0,0.8,0.475,-0.02,0.01886
0.0,2.5,3.0,-5.0,0.3,0.298761,-0.012579,0.009636
0.0,2.5,3.0,-5.0,0.5,0.32909,-0.013856,0.011223
0.0,2.5,3.0,-5.0,0.65,0.375032,-0.015791,0.013628
0.0,2.5,3.0,-5.0,0.72,0.410678,-0.017292,0.015493
0.0,2.5,3.0,-5.0,0.8,0.475,-0.02,0.01886
0.0,2.5,3.0,0.0,0.3,0.298761,-0.012579,0.009636
0.0,2.5,3.0,0.0,0.5,0.32909,-0.013856,0.011223
0.0,2.5,3.0,0.0,0.65,0.375032,-0.015791,0.013628
0.0,2.5,3.0,0.0,0.72,0.410678,-0.017292,0.015493
0.0,2.5,3.0,0.0,0.8,0.475,-0.02,0.01886
0.0,2.5,3.0,5.0,0.3,0.298761,-0.012579,0.009636
0.0,2.5,3.0,5.0,0.5,0.32909,-0.013856,0.011223
0.0,2.5,3.0,5.0,0.65,0.375032,-0.015791,0.013628
0.0,2.5,3.0,5.0,0.72,0.410678,-0.017292,0.015493
0.0,2.5,3.0,5.0,0.8,0.475,-0.02,0.01886
0.0,2.5,3.0,10.0,0.3,0.298761,-0.012579,0.009636
0.0,2.5,3.0,10.0,0.5,0.32909,-0.013856,0.011223
0.0,2.5,3.0,10.0,0.65,0.375032,-0.015791,0.013628
0.0,2.5,3.0,10.0,0.72,0.410678,-0.017292,0.015493
0.0,2.5,3.0,10.0,0.8,0.475,-0.02,0.01886
0.0,2.5,6.0,-10.0,0.3,0.597522,-0.025159,0.056458
0.0,2.5,6.0,-10.0,0.5,0.658179,-0.027713,0.062798
0.0,2.5,6.0,-10.0,0.65,0.750065,-0.031582,0.072403
0.0,2.5,6.0,-10.0,0.72,0.821356,-0.034583,0.079855
0.0,2.5,6.0,-10.0,0.8,0.95,-0.04,0.093302
0.0,2.5,6.0,-5.0,0.3,0.597522,-0.025159,0.056458
0.0,2.5,6.0,-5.0,0.5,0.658179,-0.027713,0.062798
0.0,2.5,6.0,-5.0,0.65,0.750065,-0.031582,0.072403
0.0,2.5,6.0,-5.0,0.72,0.821356,-0.034583,0.079855
0.0,2.5,6.0,-5.0,0.8,0.95,-0.04,0.093302
0.0,2.5,6.0,0.0,0.3,0.597522,-0.025159,0.056458
0.0,2.5,6.0,0.0,0.5,0.658179,-0.027713,0.062798
0.0,2.5,6.0,0.0,0.65,0.750065,-0.031582,0.072403
0.0,2.5,6.0,0.0,0.72,0.821356,-0.034583,0.079855
0.0,2.5,6.0,0.0,0.8,0.95,-0.04,0.093302
0.0,2.5,6.0,5.0,0.3,0.597522,-0.025159,0.056458
0.0,2.5,6.0,5.0,0.5,0.658179,-0.027713,0.062798
0.0,2.5,6.0,5.0,0.65,0.750065,-0.031582,0.072403
0.0,2.5,6.0,5.0,0.72,0.821356,-0.034583,0.079855
0.0,2.5,6.0,5.0,0.8,0.95,-0.04,0.093302
0.0,2.5,6.0,10.0,0.3,0.597522,-0.025159,0.056458
0.0,2.5,6.0,10.0,0.5,0.658179,-0.027713,0.062798
0.0,2.5,6.0,10.0,0.65,0.750065,-0.031582,0.072403
0.0,2.5,6.0,10.0,0.72,0.821356,-0.034583,0.079855
0.0,2.5,6.0,10.0,0.8,0.95,-0.04,0.093302
0.0,2.5,9.0,-10.0,0.3,0.896284,-0.037738,0.13421
0.0,2.5,9.0,-10.0,0.5,0.987269,-0.041569,0.148443
